"speciesScientificName","order"
"Crocidura rapax","Eulipotyphla"
"Crocidura rapax","Eulipotyphla"
"Crocidura rapax","Eulipotyphla"
"Crocidura rapax","Eulipotyphla"
"Chiruromys forbesi","Rodentia"
"Chiruromys forbesi","Rodentia"
"Chiruromys forbesi","Rodentia"
"Chiruromys forbesi","Rodentia"
"Sundamys maxi","Rodentia"
"Cryptochloris wintoni","Afrosoricida"
"Crocidura kivuana","Eulipotyphla"
"Isoodon auratus","Peramelemorphia"
"Pteropus gilliardorum","Chiroptera"
"Pteropus gilliardorum","Chiroptera"
"Myotis simus","Chiroptera"
"Sorex haydeni","Eulipotyphla"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Phalanger intercastellanus","Diprotodontia"
"Eumops trumbulli","Chiroptera"
"Calomyscus grandis","Rodentia"
"Nesoryzomys fernandinae","Rodentia"
"Praomys mutoni","Rodentia"
"Praomys mutoni","Rodentia"
"Dendrolagus goodfellowi","Diprotodontia"
"Rhipidomys macrurus","Rodentia"
"Myotis federatus","Chiroptera"
"Gerbillus pusillus","Rodentia"
"Gerbillus pusillus","Rodentia"
"Saguinus inustus","Primates"
"Eulemur sanfordi","Primates"
"Eulemur sanfordi","Primates"
"Chrotomys mindorensis","Rodentia"
"Chrotomys mindorensis","Rodentia"
"Miniopterus majori","Chiroptera"
"Rhinolophus stheno","Chiroptera"
"Rhinolophus stheno","Chiroptera"
"Rhinolophus stheno","Chiroptera"
"Rhinolophus stheno","Chiroptera"
"Rhinolophus stheno","Chiroptera"
"Microcebus mamiratra","Primates"
"Microcebus mamiratra","Primates"
"Peromyscus mayensis","Rodentia"
"Spilocuscus wilsoni","Diprotodontia"
"Aotus miconax","Primates"
"Blarinomys breviceps","Rodentia"
"Macaca maura","Primates"
"Dendrolagus notatus","Diprotodontia"
"Hadromys humei","Rodentia"
"Hoolock tianxing","Primates"
"Apodemus uralensis","Rodentia"
"Monodelphis americana","Didelphimorphia"
"Pithecia napensis","Primates"
"Hylobates klossii","Primates"
"Hylobates klossii","Primates"
"Hylobates klossii","Primates"
"Hylobates klossii","Primates"
"Thamnomys venustus","Rodentia"
"Thamnomys venustus","Rodentia"
"Mogera tokudae","Eulipotyphla"
"Brachytarsomys albicauda","Rodentia"
"Dasyprocta guamara","Rodentia"
"Corynorhinus mexicanus","Chiroptera"
"Corynorhinus mexicanus","Chiroptera"
"Miniopterus mahafaliensis","Chiroptera"
"Leontocebus fuscicollis","Primates"
"Leontocebus fuscicollis","Primates"
"Leontocebus fuscicollis","Primates"
"Leontocebus fuscicollis","Primates"
"Murina fusca","Chiroptera"
"Microcebus rufus","Primates"
"Crocidura indochinensis","Eulipotyphla"
"Parascaptor leucura","Eulipotyphla"
"Suncus infinitesimus","Eulipotyphla"
"Rhinophylla fischerae","Chiroptera"
"Hylobates moloch","Primates"
"Notomys fuscus","Rodentia"
"Carollia brevicauda","Chiroptera"
"Batomys russatus","Rodentia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Isoodon macrourus","Peramelemorphia"
"Sciurus griseus","Rodentia"
"Kobus megaceros","Cetartiodactyla"
"Crocidura leucodon","Eulipotyphla"
"Myotis riparius","Chiroptera"
"Fukomys zechi","Rodentia"
"Pronolagus randensis","Lagomorpha"
"Mustela tonkinensis","Carnivora"
"Hystrix sumatrae","Rodentia"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Rhinolophus ferrumequinum","Chiroptera"
"Mindomys hammondi","Rodentia"
"Eothenomys miletus","Rodentia"
"Taphozous georgianus","Chiroptera"
"Taphozous georgianus","Chiroptera"
"Taphozous georgianus","Chiroptera"
"Papio kindae","Primates"
"Dipodomys panamintinus","Rodentia"
"Thrichomys apereoides","Rodentia"
"Pteropus pselaphon","Chiroptera"
"Pteropus pselaphon","Chiroptera"
"Pteropus pselaphon","Chiroptera"
"Pteropus pselaphon","Chiroptera"
"Pteropus pselaphon","Chiroptera"
"Bullimus luzonicus","Rodentia"
"Crocidura maxi","Eulipotyphla"
"Crocidura maxi","Eulipotyphla"
"Eothenomys olitor","Rodentia"
"Plecotus strelkovi","Chiroptera"
"Sigmodon arizonae","Rodentia"
"Oxymycterus hucucha","Rodentia"
"Sylvisorex camerunensis","Eulipotyphla"
"Lepilemur leucopus","Primates"
"Perognathus longimembris","Rodentia"
"Leopoldamys diwangkarai","Rodentia"
"Leopoldamys diwangkarai","Rodentia"
"Sus oliveri","Cetartiodactyla"
"Ochotona alpina","Lagomorpha"
"Promops nasutus","Chiroptera"
"Promops nasutus","Chiroptera"
"Apomys lubangensis","Rodentia"
"Apomys lubangensis","Rodentia"
"Apomys lubangensis","Rodentia"
"Lycaon pictus","Carnivora"
"Lycaon pictus","Carnivora"
"Petaurista philippensis","Rodentia"
"Coendou speratus","Rodentia"
"Meriones zarudnyi","Rodentia"
"Myotis anjouanensis","Chiroptera"
"Echimys chrysurus","Rodentia"
"Apomys gracilirostris","Rodentia"
"Tympanoctomys kirchnerorum","Rodentia"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tylonycteris robustula","Chiroptera"
"Tragelaphus oryx","Cetartiodactyla"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Molossus molossus","Chiroptera"
"Kerivoula krauensis","Chiroptera"
"Mormopterus kalinowskii","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Hipposideros cineraceus","Chiroptera"
"Dacnomys millardi","Rodentia"
"Crocidura maquassiensis","Eulipotyphla"
"Calcochloris tytonis","Afrosoricida"
"Molossops neglectus","Chiroptera"
"Hipposideros orbiculus","Chiroptera"
"Hipposideros orbiculus","Chiroptera"
"Talpa romana","Eulipotyphla"
"Ochotona gloveri","Lagomorpha"
"Mormopterus kitcheneri","Chiroptera"
"Fukomys bocagei","Rodentia"
"Phacochoerus aethiopicus","Cetartiodactyla"
"Crocidura hispida","Eulipotyphla"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Macropus robustus","Diprotodontia"
"Mastacomys fuscus","Rodentia"
"Mastacomys fuscus","Rodentia"
"Mastacomys fuscus","Rodentia"
"Hypsugo pulveratus","Chiroptera"
"Hypsugo pulveratus","Chiroptera"
"Hypsugo pulveratus","Chiroptera"
"Leopoldamys ciliatus","Rodentia"
"Leopoldamys ciliatus","Rodentia"
"Uromys porculus","Rodentia"
"Ochotona macrotis","Lagomorpha"
"Eliurus grandidieri","Rodentia"
"Gerbillus tarabuli","Rodentia"
"Sylvilagus cognatus","Lagomorpha"
"Uroderma bilobatum","Chiroptera"
"Microtus savii","Rodentia"
"Microtus savii","Rodentia"
"Nycteris madagascariensis","Chiroptera"
"Saccostomus campestris","Rodentia"
"Saccostomus campestris","Rodentia"
"Paraxerus palliatus","Rodentia"
"Paraxerus palliatus","Rodentia"
"Paraxerus palliatus","Rodentia"
"Histiotus velatus","Chiroptera"
"Chionomys nivalis","Rodentia"
"Neotoma phenax","Rodentia"
"Phyllomys medius","Rodentia"
"Chaerephon bivittatus","Chiroptera"
"Sorex unguiculatus","Eulipotyphla"
"Nyctinomops macrotis","Chiroptera"
"Nyctinomops macrotis","Chiroptera"
"Nyctinomops macrotis","Chiroptera"
"Nyctinomops macrotis","Chiroptera"
"Elephantulus myurus","Macroscelidea"
"Miniopterus newtoni","Chiroptera"
"Caenolestes condorensis","Paucituberculata"
"Sylvisorex lunaris","Eulipotyphla"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Bettongia lesueur","Diprotodontia"
"Pteropus rufus","Chiroptera"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Ratufa bicolor","Rodentia"
"Malacomys cansdalei","Rodentia"
"Malacomys cansdalei","Rodentia"
"Alouatta arctoidea","Primates"
"Sorex roboratus","Eulipotyphla"
"Macropus fuliginosus","Diprotodontia"
"Macropus fuliginosus","Diprotodontia"
"Paramelomys levipes","Rodentia"
"Pseudomys australis","Rodentia"
"Stenocephalemys albipes","Rodentia"
"Apodemus flavicollis","Rodentia"
"Apodemus flavicollis","Rodentia"
"Rhinolophus clivosus","Chiroptera"
"Lonchophylla handleyi","Chiroptera"
"Lonchophylla handleyi","Chiroptera"
"Sylvilagus brasiliensis","Lagomorpha"
"Mico saterei","Primates"
"Pseudomys bolami","Rodentia"
"Plecotus wardi","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Mosia nigrescens","Chiroptera"
"Kerivoula minuta","Chiroptera"
"Kerivoula minuta","Chiroptera"
"Pipistrellus permixtus","Chiroptera"
"Funisciurus leucogenys","Rodentia"
"Funisciurus leucogenys","Rodentia"
"Ctenomys latro","Rodentia"
"Plecturocebus donacophilus","Primates"
"Eumops auripendulus","Chiroptera"
"Eumops auripendulus","Chiroptera"
"Eumops auripendulus","Chiroptera"
"Taeromys hamatus","Rodentia"
"Taeromys hamatus","Rodentia"
"Nasua nasua","Carnivora"
"Ochotona hoffmanni","Lagomorpha"
"Habromys schmidlyi","Rodentia"
"Neotoma mexicana","Rodentia"
"Eptesicus kobayashii","Chiroptera"
"Myotis nipalensis","Chiroptera"
"Microtus mongolicus","Rodentia"
"Chilonatalus micropus","Chiroptera"
"Chilonatalus micropus","Chiroptera"
"Chilonatalus micropus","Chiroptera"
"Chilonatalus micropus","Chiroptera"
"Myotis sibiricus","Chiroptera"
"Eptesicus platyops","Chiroptera"
"Eptesicus platyops","Chiroptera"
"Eptesicus platyops","Chiroptera"
"Myotis peytoni","Chiroptera"
"Oecomys paricola","Rodentia"
"Artibeus fimbriatus","Chiroptera"
"Crocidura fuliginosa","Eulipotyphla"
"Uroderma magnirostrum","Chiroptera"
"Thomasomys nicefori","Rodentia"
"Crocidura hirta","Eulipotyphla"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Pipistrellus pipistrellus","Chiroptera"
"Lonchothrix emiliae","Rodentia"
"Apodemus alpicola","Rodentia"
"Nycteris hispida","Chiroptera"
"Nycteris hispida","Chiroptera"
"Nycteris hispida","Chiroptera"
"Promops davisoni","Chiroptera"
"Ptenochirus minor","Chiroptera"
"Ptenochirus minor","Chiroptera"
"Ptenochirus minor","Chiroptera"
"Ptenochirus minor","Chiroptera"
"Ptenochirus minor","Chiroptera"
"Ptenochirus minor","Chiroptera"
"Rhinolophus malayanus","Chiroptera"
"Rhinolophus malayanus","Chiroptera"
"Leopardus jacobita","Carnivora"
"Murina huttoni","Chiroptera"
"Neotamias siskiyou","Rodentia"
"Crocidura arispa","Eulipotyphla"
"Mustela strigidorsa","Carnivora"
"Paramelomys rubex","Rodentia"
"Cryptotis celaque","Eulipotyphla"
"Microcebus myoxinus","Primates"
"Mico rondoni","Primates"
"Eliurus ellermani","Rodentia"
"Myomimus roachi","Rodentia"
"Myomimus roachi","Rodentia"
"Lepilemur ruficaudatus","Primates"
"Hybomys univittatus","Rodentia"
"Conepatus leuconotus","Carnivora"
"Heliosciurus mutabilis","Rodentia"
"Anomalurus beecrofti","Rodentia"
"Anoura geoffroyi","Chiroptera"
"Anoura geoffroyi","Chiroptera"
"Anoura geoffroyi","Chiroptera"
"Oecomys roberti","Rodentia"
"Choeroniscus minor","Chiroptera"
"Neotamias speciosus","Rodentia"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Plecotus austriacus","Chiroptera"
"Rhogeessa hussoni","Chiroptera"
"Ctenomys boliviensis","Rodentia"
"Ctenomys boliviensis","Rodentia"
"Ctenomys boliviensis","Rodentia"
"Lemniscomys bellieri","Rodentia"
"Niviventer langbianis","Rodentia"
"Rhinolophus landeri","Chiroptera"
"Rhinolophus landeri","Chiroptera"
"Rhinolophus landeri","Chiroptera"
"Osgoodomys banderanus","Rodentia"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Sus ahoenobarbus","Cetartiodactyla"
"Otomys burtoni","Rodentia"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Nyctimene keasti","Chiroptera"
"Eptesicus diminutus","Chiroptera"
"Pseudantechinus bilarni","Dasyuromorphia"
"Hyomys dammermani","Rodentia"
"Myotis diminutus","Chiroptera"
"Gerbilliscus validus","Rodentia"
"Rhinolophus rouxii","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Pteropus capistratus","Chiroptera"
"Tylomys tumbalensis","Rodentia"
"Microtus ilaeus","Rodentia"
"Eligmodontia moreni","Rodentia"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Pteropus admiralitatum","Chiroptera"
"Dipodomys agilis","Rodentia"
"Uromys boeadii","Rodentia"
"Uromys boeadii","Rodentia"
"Calomys boliviae","Rodentia"
"Rhinopoma muscatellum","Chiroptera"
"Rhinopoma muscatellum","Chiroptera"
"Cephalophus silvicultor","Cetartiodactyla"
"Cephalophus silvicultor","Cetartiodactyla"
"Cephalophus silvicultor","Cetartiodactyla"
"Marmosa paraguayana","Didelphimorphia"
"Sturnira sorianoi","Chiroptera"
"Macaca sinica","Primates"
"Macaca sinica","Primates"
"Macaca sinica","Primates"
"Thallomys nigricauda","Rodentia"
"Cryptotis merus","Eulipotyphla"
"Graphiurus murinus","Rodentia"
"Crocidura allex","Eulipotyphla"
"Thrichomys pachyurus","Rodentia"
"Taphozous mauritianus","Chiroptera"
"Taphozous mauritianus","Chiroptera"
"Taphozous mauritianus","Chiroptera"
"Taphozous mauritianus","Chiroptera"
"Taphozous mauritianus","Chiroptera"
"Taphozous mauritianus","Chiroptera"
"Taphozous mauritianus","Chiroptera"
"Gymnuromys roberti","Rodentia"
"Graphiurus rupicola","Rodentia"
"Dobsonia viridis","Chiroptera"
"Dobsonia viridis","Chiroptera"
"Dobsonia viridis","Chiroptera"
"Dobsonia viridis","Chiroptera"
"Dobsonia viridis","Chiroptera"
"Dobsonia viridis","Chiroptera"
"Callosciurus inornatus","Rodentia"
"Hypsugo joffrei","Chiroptera"
"Molossus rufus","Chiroptera"
"Rhogeessa tumida","Chiroptera"
"Lophostoma evotis","Chiroptera"
"Petinomys hageni","Rodentia"
"Petinomys hageni","Rodentia"
"Uromys vika","Rodentia"
"Dipodomys merriami","Rodentia"
"Chodsigoa parva","Eulipotyphla"
"Sylvilagus aquaticus","Lagomorpha"
"Proechimys chrysaeolus","Rodentia"
"Proechimys chrysaeolus","Rodentia"
"Pseudohydromys patriciae","Rodentia"
"Petromyscus collinus","Rodentia"
"Megadontomys thomasi","Rodentia"
"Gerbillus principulus","Rodentia"
"Lepus oiostolus","Lagomorpha"
"Apomys zambalensis","Rodentia"
"Ctenomys knighti","Rodentia"
"Sorex orizabae","Eulipotyphla"
"Phyllomys dasythrix","Rodentia"
"Phyllomys dasythrix","Rodentia"
"Taphozous troughtoni","Chiroptera"
